,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
4441,5,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,1
4442,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,4
4443,5,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,0
4444,2,3,3,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,5,0
4445,2,0,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,0
4446,2,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,1
4447,2,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,4
4448,5,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1
4449,5,3,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,0
4450,5,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,4
4451,2,3,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,4,0
4452,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,1
4453,2,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,1
4454,5,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,4
4455,5,3,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,1
4456,2,0,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,4
4457,2,0,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,1
4458,5,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,1
4459,3,3,0,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6
4460,5,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,4
4461,5,3,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
4462,2,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,4
4463,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,4
4464,2,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,1
4465,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,0
4466,2,0,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,1
4467,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,1
4468,5,0,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,0
4469,5,2,8,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,4,5
4470,5,3,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1
4471,2,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4
4472,5,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,1
4473,5,3,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,4
4474,2,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,1
4475,5,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,1
4476,5,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,4
4477,2,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,4
4478,2,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,4
4479,2,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,4
4480,2,3,4,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,5,0
4481,5,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,0
4482,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,4
4483,2,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,1
4484,2,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1
4485,5,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0
4486,2,0,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,4
4487,5,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,0
4488,5,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,0
4489,5,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0
4490,2,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,0
4491,2,0,1,0,5,1,1,1,10,0,1,2,0,7,4,0,2,1,0,7,4,2
4492,2,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,1
4493,5,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,4
4494,2,0,9,0,5,1,0,1,10,0,0,1,3,7,8,0,2,1,0,7,4,0
4495,2,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,4
4496,5,2,3,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,4,1
4497,2,2,4,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
4498,5,3,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
4499,5,2,3,0,1,1,1,1,9,0,1,2,2,7,7,0,2,1,4,2,4,0
4500,5,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,0
4501,2,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,1
4502,2,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,0
4503,5,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1
4504,5,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1
4505,5,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,0
4506,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,0
4507,2,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,1
4508,2,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,1
4509,5,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,0
4510,2,0,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,4
4511,2,0,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,4
4512,2,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,4
4513,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0
4514,2,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,4
4515,2,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,0
4516,5,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,1
4517,5,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1
4518,5,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,0
4519,5,2,0,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6
4520,2,0,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,0
4521,5,0,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,0
4522,5,3,4,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
4523,5,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,0
4524,2,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,4
4525,2,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0
4526,2,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,1
4527,5,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,0
4528,5,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,1
4529,2,0,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,4
4530,5,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,4
4531,2,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1
4532,5,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,1
4533,5,3,7,0,5,1,0,1,3,0,0,2,0,7,7,0,2,1,1,1,4,0
4534,2,3,0,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6
4535,2,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,0
4536,5,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,4
4537,5,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1
4538,2,0,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0
4539,2,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1
4540,2,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1
4541,2,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,1
4542,5,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,1
4543,2,0,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,0
4544,2,0,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,0
4545,2,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,1
4546,2,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,1
4547,2,0,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,1
4548,2,2,0,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,4,1
4549,2,2,8,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,3
4550,5,3,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,4
4551,2,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,4
4552,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,1
4553,5,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,0
4554,5,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,4
4555,5,0,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,0
4556,2,0,3,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,3,4,0
4557,5,3,7,0,5,1,0,1,9,0,0,2,0,7,7,0,2,1,1,1,4,0
4558,5,3,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,0
4559,2,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1
4560,5,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,0
4561,2,3,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,0
4562,5,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,4
4563,5,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,0
4564,5,3,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4
4565,2,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1
4566,5,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,4
4567,2,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,1
4568,2,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,4
4569,5,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4
4570,2,0,2,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,3,4,0
4571,5,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,0
4572,2,0,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,0
4573,5,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4
4574,2,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,4
4575,2,0,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,4
4576,2,0,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,0
4577,2,0,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,1
4578,2,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,0
4579,2,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,0
4580,5,0,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,0
4581,5,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,4
4582,5,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,4
4583,5,0,8,0,1,1,0,1,2,0,1,2,2,7,7,0,2,1,4,3,4,0
4584,2,0,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,0
4585,5,0,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,4
4586,2,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,0
4587,5,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,1
4588,2,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,0
4589,2,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,0
4590,2,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4
4591,5,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,1
4592,2,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1
4593,2,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,4
4594,5,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,0
4595,2,0,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,1
4596,5,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,4
4597,2,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,0
4598,5,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1
4599,2,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0
4600,2,0,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,0
4601,2,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,1
4602,2,0,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,0
4603,2,0,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,1
4604,2,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,0
4605,5,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,0
4606,5,3,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,0
4607,2,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0
4608,5,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,0
4609,5,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,1
4610,5,3,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
4611,2,3,0,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,0,7,1,6
4612,5,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,1
4613,5,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,0
4614,2,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,0
4615,5,3,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,0
4616,2,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,4
4617,2,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,0
4618,2,0,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,4
4619,5,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,4
4620,2,0,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,1
4621,2,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,0
4622,2,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,4
4623,2,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,1
4624,2,0,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,1
4625,2,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,0
4626,2,0,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,0
4627,2,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,4
4628,5,0,3,0,1,1,0,1,9,0,1,2,2,7,7,0,2,1,4,2,3,0
4629,2,2,0,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,4,1
4630,2,0,2,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,2,4,0
4631,5,3,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,4
4632,5,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0
4633,2,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,1
4634,2,0,3,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,2,4,0
4635,5,3,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,0
4636,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,4
4637,2,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,4
4638,5,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,4
4639,5,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,0
4640,5,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,1
4641,2,2,8,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,3,5
4642,5,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,0
4643,5,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,1
4644,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4
4645,5,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,4
4646,5,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,0
4647,2,3,7,0,5,1,0,1,3,0,0,2,0,7,7,0,2,1,1,1,4,0
4648,2,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,0
4649,2,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1
4650,5,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,1
4651,2,0,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,1
4652,2,3,4,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,5,0
4653,5,0,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,4
4654,2,0,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,0
4655,5,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,4
4656,2,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,1
4657,5,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,0
4658,5,3,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,4
4659,5,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,4
4660,2,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,1
4661,5,2,8,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,3,5
4662,2,3,2,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,0,7,1,6
4663,5,3,7,0,5,1,0,1,10,0,0,2,0,7,7,0,2,1,1,1,5,0
4664,5,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,1
4665,5,3,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,0
4666,5,0,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,4
4667,2,0,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,0
4668,5,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,4
4669,2,0,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,1
4670,2,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,1
4671,5,3,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,4
4672,2,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,4
4673,2,2,5,1,5,1,0,0,10,0,0,2,2,7,2,0,2,2,0,7,1,6
4674,2,0,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,4
4675,5,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,4
4676,5,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,4
4677,2,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,1
4678,5,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0
4679,2,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,0
4680,2,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,4
4681,5,3,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,1
4682,5,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,0
4683,2,0,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,4
4684,2,0,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,0
4685,5,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,4
4686,2,0,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,4
4687,2,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,0
4688,5,3,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,1
4689,2,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,0
4690,5,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,1
4691,2,0,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,0
4692,5,3,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,4
4693,5,0,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,1
4694,5,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,4
4695,2,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,4
4696,2,3,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,5,0
4697,2,0,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,0
4698,5,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,4
4699,5,2,3,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,3,1
4700,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,4
4701,5,3,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,4
4702,5,0,8,0,1,1,0,1,2,0,1,2,2,7,7,0,2,1,4,2,3,0
4703,5,0,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,0
4704,2,2,0,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,3,5
4705,5,3,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,1
4706,5,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,0
4707,2,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,1
4708,2,2,5,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,1
4709,2,2,0,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,4,5
4710,5,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,1
4711,5,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,1
4712,5,3,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,1
4713,2,0,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,4
4714,2,0,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,4
4715,5,0,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,4
4716,2,0,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,4
4717,2,3,7,0,5,1,0,1,9,0,0,2,0,7,7,0,2,1,1,1,4,0
4718,5,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,1
4719,2,0,2,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,3,4,0
4720,2,0,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,1
4721,5,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,1
4722,5,3,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
4723,5,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,1
4724,5,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,0
4725,2,0,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,1
4726,5,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,4
4727,5,3,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1
4728,5,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,0
4729,2,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,1
4730,2,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,4
4731,2,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,1
4732,2,3,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,5,0
4733,5,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,1
4734,2,0,2,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,5,0
